directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
1418,4540607,1,1,1,BOGOTA,2,1,0,47,1,1,5,11,1,41,84,4,48,1,2,2,0,2,1,0,0,150000,2,0,0,0,0,0,0,1,0,0,0,0,150000,0,0,150000,3e+05,258.698108245163,11,258.698108245163,259,6,1,2,1,1,0,1,0,48,0,1,1,1,1,2209,12.6115377536383,1,47,2304,110592
11700,4714992,1,2,1,BOGOTA,9,2,0,40,2,1,5,11,1,57,72,4,54,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,6e+05,6e+05,271.340350109206,11,271.340350109206,271,6,1,2,1,1,0,1,0,54,0,1,1,1,2,1600,13.3046849341983,1,40,2916,157464
13226,4738072,1,1,1,BOGOTA,10,1,0,33,1,1,3,5,1,45,36,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,250000,0,0,0,0,0,0,250000,250000,224.55493864382,11,224.55493864382,225,4,0,2,1,1,0,1,0,48,0,1,1,1,1,1089,12.4292161968444,1,33,2304,110592
3142,4568485,1,2,1,BOGOTA,3,6,1,25,9,1,6,5,1,39,24,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2708333.33333333,0,0,0,0,0,0,2708333.33333333,2708333.33333333,231.848547455165,11,231.848547455165,232,7,0,1,1,1,0,1,0,48,1,0,0,0,5,625,14.811843997512,0,0,2304,110592
15212,4780047,1,1,1,BOGOTA,11,3,0,20,1,1,6,2,1,3,15,1,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1338211,0,0,0,0,0,0,1338211,1338211,270.254949375894,11,270.254949375894,270,7,0,1,1,1,0,1,0,40,1,0,0,0,5,400,14.1068442052941,1,20,1600,64000
14591,4766084,1,1,1,BOGOTA,11,3,0,60,1,1,3,5,1,54,25,3,48,1,2,2,0,2,1,2800000,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,2800000,3300000,3300000,244.060423913251,11,244.060423913251,244,4,0,2,1,1,0,1,0,48,0,1,0,1,1,3600,15.0094330264367,1,60,2304,110592
15583,4787762,1,3,1,BOGOTA,12,3,1,24,3,2,4,8,6,95,24,4,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7e+05,0,0,0,0,0,0,7e+05,7e+05,250.178395477266,11,250.178395477266,250,5,0,2,1,1,0,1,0,48,0,1,1,1,2,576,13.4588356140255,0,0,2304,110592
7102,4636710,1,2,1,BOGOTA,6,2,0,34,2,1,5,11,1,45,12,1,48,4,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,959929.416666667,0,0,0,0,0,0,959929.416666667,959929.416666667,191.674099533806,11,191.674099533806,192,6,1,1,1,1,0,1,0,48,1,0,0,0,3,1156,13.7746150364354,1,34,2304,110592
16153,4801278,1,1,1,BOGOTA,12,2,1,26,1,1,5,10,4,79,24,4,55,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1800000,0,0,0,0,0,0,1800000,1800000,404.120725846901,11,404.120725846901,404,6,1,2,1,1,0,1,0,55,0,1,1,0,3,676,14.4032972228664,0,0,3025,166375
8501,4660934,1,2,1,BOGOTA,7,3,0,72,2,1,3,5,4,99,240,6,15,2,3,2,0,2,1,0,687492,0,2,0,0,0,0,0,0,1,937500,0,0,687492,0,0,0,687492,687492,216.504641308547,11,216.504641308547,217,4,0,3,1,1,0,1,0,15,1,0,0,1,2,5184,13.4408054720915,1,72,225,3375
7455,4642158,1,2,1,BOGOTA,6,1,0,63,2,1,3,2,1,45,120,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,242.55365472579,11,242.55365472579,243,3,0,2,1,1,0,1,0,48,0,1,1,1,1,3969,13.5923670066501,1,63,2304,110592
13773,4753058,1,3,1,BOGOTA,10,2,1,21,3,1,6,3,1,11,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1659044.33333333,0,0,0,0,0,0,1659044.33333333,1659044.33333333,261.913236999505,11,261.913236999505,262,7,0,1,1,1,0,1,0,48,1,0,0,0,5,441,14.321752291741,0,0,2304,110592
1642,4545715,1,2,1,BOGOTA,2,4,0,56,3,1,6,6,1,2,18,5,70,3,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1800000,234.296933332184,11,234.296933332184,234,7,0,1,1,1,0,1,0,70,1,0,0,1,2,3136,14.4032972228664,1,56,4900,343000
39,4514369,1,1,1,BOGOTA,1,2,0,47,1,1,6,8,1,19,3,1,84,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,1e+06,1,2283333.33333333,0,0,0,0,0,0,2283333.33333333,2283333.33333333,131.653021505745,11,131.653021505745,132,7,0,1,1,1,0,1,0,84,1,0,0,0,5,2209,14.6411469215703,1,47,7056,592704
10598,4699049,1,2,1,BOGOTA,8,3,0,29,2,1,6,5,1,5,48,2,90,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1900000,0,0,0,0,0,0,1900000,1900000,216.598516737943,11,216.598516737943,217,7,0,1,1,1,0,1,0,90,1,0,0,0,5,841,14.4573644441367,1,29,8100,729000
2392,4559885,1,4,1,BOGOTA,2,6,1,27,3,1,6,5,1,12,24,1,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3250000,0,0,0,0,0,0,3250000,3250000,293.613005060916,11,293.613005060916,294,7,0,1,1,1,0,1,0,45,1,0,0,0,5,729,14.9941655543059,0,0,2025,91125
15749,4787897,1,1,1,BOGOTA,12,5,0,29,1,1,6,3,6,21,36,5,50,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+06,0,0,0,0,0,0,5e+06,5e+06,359.17149504506,11,359.17149504506,359,7,0,2,1,1,0,1,0,50,0,1,0,1,2,841,15.4249484703984,1,29,2500,125000
10645,4699082,2,1,1,BOGOTA,8,1,0,63,1,1,3,2,1,45,12,4,40,1,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,416667,379.006673717423,11,379.006673717423,379,3,0,2,1,1,0,1,0,40,0,1,1,1,1,3969,12.9400426206101,1,63,1600,64000
2377,4559880,1,2,1,BOGOTA,2,2,1,52,2,1,5,11,1,3,240,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,971200,213.414193675277,11,213.414193675277,213,6,1,1,1,1,0,1,0,48,1,0,0,0,5,2704,13.7862876992874,0,0,2304,110592
14856,4772551,1,2,1,BOGOTA,11,3,1,20,3,1,5,11,1,56,12,1,60,3,1,2,0,2,2,0,0,0,1,0,0,0,0,8e+05,0,1,866666.666666667,0,0,0,0,0,0,866666.666666667,866666.666666667,234.203612980246,11,234.203612980246,234,6,1,1,1,1,0,1,0,60,1,0,0,1,2,400,13.6724097143236,0,0,3600,216000
7819,4647759,1,3,1,BOGOTA,6,2,1,38,3,1,5,11,1,58,192,2,72,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2010000,0,0,0,0,0,0,2010000,2010000,286.216192927685,11,286.216192927685,286,6,1,1,1,1,0,1,0,72,1,0,0,0,5,1444,14.5136452800353,0,0,5184,373248
12596,4733855,1,1,1,BOGOTA,10,2,0,55,1,1,5,11,1,55,204,2,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1196453,0,0,0,0,0,0,1196453,1196453,192.328024431289,11,192.328024431289,192,6,1,1,1,1,0,1,0,40,1,0,0,0,5,3025,13.9948719043221,1,55,1600,64000
756,4526845,1,1,1,BOGOTA,1,2,0,50,1,1,5,11,1,13,10,1,55,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1920640,0,0,0,0,0,0,2160640,2160640,209.668457387605,11,209.668457387605,210,6,1,1,1,1,0,1,0,55,1,0,0,0,5,2500,14.5859150320696,1,50,3025,166375
2552,4559985,1,1,1,BOGOTA,2,1,1,48,1,1,4,9,1,58,72,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,1e+06,0,1,1310877.66666667,0,0,0,0,0,0,1310877.66666667,1310877.66666667,215.752897120541,11,215.752897120541,216,5,0,1,1,1,0,1,0,48,1,0,0,0,5,2304,14.0862074453993,0,0,2304,110592
7477,4642173,1,2,1,BOGOTA,6,4,1,52,9,1,6,7,1,12,60,4,72,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,215.414097574362,11,215.414097574362,215,7,0,2,1,1,0,1,0,72,0,1,1,1,1,2704,13.9978321147582,0,0,5184,373248
1491,4540666,1,1,1,BOGOTA,2,2,1,40,1,1,5,11,1,97,1,1,48,9,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,848333.333333333,0,0,0,0,0,0,1148333.33333333,1148333.33333333,233.131484410658,11,233.131484410658,233,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1600,13.9538221737618,0,0,2304,110592
15082,4777736,1,3,1,BOGOTA,11,3,0,24,3,1,6,7,6,2,5,4,40,9,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,2083000,0,0,0,0,0,0,2083000,2083000,257.49623033509,11,257.49623033509,257,7,0,1,1,1,0,1,0,40,1,0,1,0,5,576,14.5493197202431,1,24,1600,64000
424,4521331,1,1,1,BOGOTA,1,1,0,61,1,1,3,5,1,45,0,1,40,2,2,2,0,2,2,0,0,0,1,0,0,1440000,0,0,0,1,3e+05,0,0,0,0,120000,0,420000,420000,186.934521807155,11,186.934521807155,187,4,0,2,1,1,0,1,0,40,0,1,0,1,2,3721,12.9480099902596,1,61,1600,64000
474,4521367,1,1,1,BOGOTA,1,3,1,52,1,1,5,11,1,98,13,4,72,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,185.746022046368,11,185.746022046368,186,6,1,2,1,1,0,1,0,72,0,1,1,1,1,2704,13.9978321147582,0,0,5184,373248
5695,4615352,1,1,1,BOGOTA,5,2,1,60,1,1,5,11,1,45,108,4,48,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,0,2e+06,2e+06,200.064176798592,11,200.064176798592,200,6,1,1,1,1,0,1,0,48,0,1,1,1,2,3600,14.5086577385242,0,0,2304,110592
13486,4744533,1,2,1,BOGOTA,10,2,1,21,2,1,5,11,1,45,1,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,4e+05,1,869453,0,0,0,0,0,0,869453,869453,220.186231757416,11,220.186231757416,220,6,1,1,1,1,0,1,0,48,1,0,0,0,5,441,13.6756195572614,0,0,2304,110592
10747,4699163,1,5,1,BOGOTA,8,6,0,23,6,1,5,11,1,54,48,3,40,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,887500,0,0,0,0,0,0,987500,987500,294.00911713386,11,294.00911713386,294,6,1,1,1,1,0,1,0,40,1,0,0,1,1,529,13.8029317757574,1,23,1600,64000
9694,4680425,1,1,1,BOGOTA,7,1,1,47,1,1,5,11,1,84,240,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2512900,0,0,0,0,0,0,2512900,2512900,250.100353511348,11,250.100353511348,250,6,1,1,1,1,0,1,0,48,1,0,0,0,5,2209,14.736948022658,0,0,2304,110592
6674,4632092,1,2,1,BOGOTA,5,4,0,54,3,1,5,11,1,54,96,3,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,850000,0,0,0,0,0,0,9e+05,9e+05,215.307020639472,11,215.307020639472,215,6,1,2,1,1,0,1,0,48,0,1,0,1,1,2916,13.7101500423064,1,54,2304,110592
12971,4737904,1,2,1,BOGOTA,10,2,0,63,5,1,3,2,4,56,18,4,24,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,259.441290742869,11,259.441290742869,259,3,0,2,1,1,0,1,0,24,0,1,1,1,1,3969,13.1223633774043,1,63,576,13824
7348,4642082,1,1,1,BOGOTA,6,2,1,34,1,1,4,8,1,99,36,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,1e+05,0,1,954877.666666667,0,0,0,0,0,0,954877.666666667,954877.666666667,205.521741311161,11,205.521741311161,206,5,0,1,1,1,0,1,0,48,1,0,0,0,5,1156,13.7693385135264,0,0,2304,110592
5221,4607615,1,8,1,BOGOTA,4,1,0,40,9,2,4,8,1,45,1,4,45,1,2,1,2e+05,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,2e+05,0,0,0,0,0,5e+05,5e+05,169.95098299078,11,169.95098299078,170,5,0,2,1,1,0,1,0,75,0,1,1,1,1,1600,13.1223633774043,1,40,5625,421875
300,4521253,1,3,1,BOGOTA,1,2,1,30,3,1,5,11,1,45,9,1,42,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1549806.66666667,0,0,0,0,0,0,1669806.66666667,1669806.66666667,313.249835350714,11,313.249835350714,313,6,1,2,1,1,0,1,0,42,0,1,0,1,2,900,14.3282184092282,0,0,1764,74088
4482,4593442,2,1,1,BOGOTA,4,3,1,31,1,1,5,11,1,58,32,1,72,9,1,1,2400000,2,2,0,0,0,1,0,0,0,0,31000,0,1,1674311.66666667,2400000,0,0,0,0,0,4074311.66666667,4074311.66666667,295.423013894807,11,295.423013894807,295,6,1,1,1,1,0,1,0,108,1,0,0,0,5,961,15.2202123742337,0,0,11664,1259712
14602,4766090,1,2,1,BOGOTA,11,2,0,37,2,1,5,11,1,79,11,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,964453,0,0,0,0,0,0,964453,964453,310.676523485481,11,310.676523485481,311,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1369,13.7793163802287,1,37,2304,110592
3641,4577470,1,1,1,BOGOTA,3,2,1,32,1,1,5,11,1,53,12,1,66,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,950000,0,0,0,0,0,0,950000,950000,266.173538473202,11,266.173538473202,266,6,1,2,1,1,0,1,0,66,0,1,0,1,2,1024,13.7642172635767,0,0,4356,287496
16111,4798815,1,1,1,BOGOTA,12,3,1,45,1,1,5,11,1,93,36,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,168.956686077579,11,168.956686077579,169,6,1,2,1,1,0,1,0,48,0,1,1,1,1,2025,14.0778748224318,0,0,2304,110592
4430,4593411,1,1,1,BOGOTA,4,3,1,47,1,1,6,4,1,37,7,1,48,6,1,2,0,2,1,4e+05,0,0,1,0,0,0,0,0,0,1,898453,0,0,0,0,0,4e+05,1298453,1298453,212.482583127944,11,212.482583127944,212,7,0,1,1,1,0,1,0,48,1,0,0,0,4,2209,14.0766841138195,0,0,2304,110592
8154,4655258,1,1,1,BOGOTA,6,2,1,51,1,1,5,11,1,98,4,1,45,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1600000,0,0,0,0,0,0,1600000,1600000,205.521741311161,11,205.521741311161,206,6,1,1,1,1,0,1,0,45,1,0,0,0,5,2601,14.28551418721,0,0,2025,91125
11756,4715028,1,1,1,BOGOTA,9,1,1,31,1,1,5,11,1,99,5,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,228.890473383488,11,228.890473383488,229,6,1,1,1,1,0,1,0,48,1,0,0,0,5,961,13.5923670066501,0,0,2304,110592
2812,4564573,1,1,1,BOGOTA,3,4,1,46,1,1,6,8,1,6,214,1,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,6e+05,0,1,5255000,0,0,0,0,0,0,5255000,5255000,251.893318110576,11,251.893318110576,252,7,0,1,1,1,0,1,0,45,1,0,0,0,5,2116,15.4746905622932,0,0,2025,91125
746,4526840,1,1,1,BOGOTA,1,2,1,56,1,1,3,5,1,95,324,1,48,7,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,180.915339198149,11,180.915339198149,181,4,0,1,1,1,0,1,0,48,1,0,0,0,4,3136,14.0778748224318,0,0,2304,110592
12345,4729004,1,1,1,BOGOTA,9,1,0,49,1,1,1,0,1,55,36,4,30,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,360000,0,0,0,0,0,0,360000,360000,229.675529772018,11,229.675529772018,230,1,0,2,1,1,0,1,0,30,0,1,1,1,1,2401,12.7938593104323,1,49,900,27000
3014,4568405,1,1,1,BOGOTA,3,1,1,28,1,2,4,9,1,83,144,1,60,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,251.875197575788,11,251.875197575788,252,5,0,2,1,1,0,1,0,60,0,1,0,1,2,784,13.8155105579643,0,0,3600,216000
9286,4671574,1,1,1,BOGOTA,7,2,1,23,1,1,6,4,3,53,3,4,13,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1200000,221.624954235822,11,221.624954235822,222,7,0,2,1,1,0,1,0,13,0,1,1,1,2,529,13.9978321147582,0,0,169,2197
15057,4777720,2,1,1,BOGOTA,11,4,1,27,1,1,6,6,1,44,26,1,54,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7416666.66666667,0,0,0,0,0,0,7416666.66666667,7416666.66666667,249.653017177419,11,249.653017177419,250,7,0,1,1,1,0,1,0,54,1,0,0,0,5,729,15.8192402779084,0,0,2916,157464
13900,4753137,1,1,1,BOGOTA,10,1,1,26,1,1,5,11,1,79,1,1,48,7,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,869453,0,0,0,0,0,0,869453,869453,200.133810361656,11,200.133810361656,200,6,1,1,1,1,0,1,0,48,1,0,0,0,4,676,13.6756195572614,0,0,2304,110592
12311,4728977,1,3,1,BOGOTA,9,3,0,26,9,1,6,7,1,7,1,4,48,8,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,950000,0,0,0,0,0,0,950000,950000,272.971575941411,11,272.971575941411,273,7,0,1,1,1,0,1,0,48,1,0,1,0,5,676,13.7642172635767,1,26,2304,110592
4851,4599118,1,1,1,BOGOTA,4,2,0,30,1,1,4,9,1,55,72,1,48,2,1,2,0,2,1,0,0,4e+05,1,0,0,0,0,810000,0,1,990929.416666667,0,0,0,4e+05,0,0,1390929.41666667,1390929.41666667,230.895244627537,11,230.895244627537,231,5,0,1,1,1,0,1,0,48,1,0,0,1,2,900,14.1454827267473,1,30,2304,110592
1865,4545860,1,1,1,BOGOTA,2,6,1,55,1,1,6,5,1,2,120,4,48,1,2,1,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1.2e+07,0,0,0,0,0,0,1.2e+07,1.2e+07,210.901068382999,11,210.901068382999,211,7,0,2,1,1,0,1,0,64,0,1,1,1,1,3025,16.3004172077523,0,0,4096,262144
352,4521283,1,2,1,BOGOTA,1,4,1,49,3,2,6,5,6,2,60,4,28,1,2,1,6e+05,2,2,0,0,0,2,0,0,0,0,0,0,1,1700000,6e+05,0,0,0,0,0,2300000,2300000,209.65390857805,11,209.65390857805,210,7,0,2,1,1,0,1,0,28,0,1,1,1,1,2401,14.6484196808994,0,0,784,21952
13276,4744388,1,2,1,BOGOTA,10,4,0,62,2,1,6,5,1,21,120,1,48,8,1,2,0,2,2,0,0,0,1,0,0,0,0,5e+05,0,1,0,0,0,0,0,0,0,0,4810667,181.399397442463,11,181.399397442463,181,7,0,1,1,1,0,1,0,48,1,0,0,0,5,3844,15.3863463019069,1,62,2304,110592
2800,4564566,1,1,1,BOGOTA,3,3,0,41,1,1,5,11,1,79,60,5,35,2,2,2,0,2,1,0,0,150000,2,0,0,0,0,0,0,1,1500000,0,0,0,150000,0,0,1650000,1650000,193.458072034825,11,193.458072034825,193,6,1,2,1,1,0,1,0,35,0,1,0,1,2,1681,14.3162858458768,1,41,1225,42875
9050,4671415,1,2,1,BOGOTA,7,2,1,29,3,1,5,10,1,62,54,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1072711,0,0,0,0,0,0,1072711,1072711,234.510822496742,11,234.510822496742,235,6,1,1,1,1,0,1,0,48,1,0,0,0,5,841,13.8856996470309,0,0,2304,110592
10969,4705524,1,1,1,BOGOTA,8,3,0,54,1,1,4,9,1,76,224,1,48,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,171.272224745869,11,171.272224745869,171,5,0,2,1,1,0,1,0,48,0,1,0,1,2,2916,13.8155105579643,1,54,2304,110592
2329,4559844,1,3,1,BOGOTA,2,2,1,47,3,1,3,5,1,41,108,4,70,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1600000,0,0,0,0,0,0,1600000,1600000,265.161436181766,11,265.161436181766,265,4,0,2,1,1,0,1,0,70,0,1,1,1,2,2209,14.28551418721,0,0,4900,343000
8776,4665602,1,2,1,BOGOTA,7,2,0,32,2,1,3,4,4,45,4,4,4,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,317.968113186792,11,317.968113186792,318,3,0,2,1,1,0,1,0,4,0,1,1,1,1,1024,12.6115377536383,1,32,16,64
5358,4607718,1,1,1,BOGOTA,4,2,1,60,1,1,3,5,1,84,170,4,24,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,226.196485564383,11,226.196485564383,226,4,0,2,1,1,0,1,0,24,0,1,1,1,1,3600,13.5923670066501,0,0,576,13824
8480,4660918,1,1,1,BOGOTA,7,3,0,38,1,1,6,6,1,39,120,1,48,9,1,2,0,2,1,0,660103,0,2,0,0,0,0,0,0,1,1960673,0,0,660103,0,0,0,2620776,2620776,204.322386841936,11,204.322386841936,204,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1444,14.7789810150898,1,38,2304,110592
12972,4737904,1,5,1,BOGOTA,10,2,1,20,5,1,5,11,1,17,13,1,60,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1297377.66666667,0,0,0,0,0,0,1297377.66666667,1297377.66666667,259.441290742869,11,259.441290742869,259,6,1,1,1,1,0,1,0,60,1,0,0,0,5,400,14.0758556056979,0,0,3600,216000
1924,4545898,1,3,1,BOGOTA,2,4,1,29,5,1,6,7,1,2,6,1,48,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2083333.33333333,0,0,0,0,0,0,2083333.33333333,2083333.33333333,268.688156776919,11,268.688156776919,269,7,0,1,1,1,0,1,0,48,1,0,0,0,3,841,14.5494797330445,0,0,2304,110592
11191,4709800,1,3,1,BOGOTA,9,1,0,22,3,1,6,0,1,59,24,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1164583.33333333,0,0,0,0,0,0,1164583.33333333,1164583.33333333,213.43455464278,11,213.43455464278,213,7,0,1,1,1,0,1,0,48,1,0,0,0,5,484,13.9678739272174,1,22,2304,110592
3862,4584453,1,1,1,BOGOTA,3,3,0,55,1,1,4,6,1,21,48,5,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,0,2e+06,2e+06,286.130604822911,11,286.130604822911,286,5,0,2,1,1,0,1,0,48,0,1,0,1,2,3025,14.5086577385242,1,55,2304,110592
3123,4568470,1,1,1,BOGOTA,3,1,1,19,1,1,3,5,1,53,24,4,60,1,2,2,0,1,2,0,0,0,1,30000,0,0,0,0,0,1,6e+05,0,0,0,2500,0,0,602500,602500,235.348593368851,11,235.348593368851,235,4,0,2,1,1,0,1,0,60,0,1,1,1,1,361,13.3088429443469,0,0,3600,216000
9141,4671477,1,2,1,BOGOTA,7,2,0,65,2,1,3,5,1,54,120,3,48,1,3,2,0,2,1,0,8e+05,0,1,0,0,0,0,0,0,1,1083333.33333333,0,0,8e+05,0,0,0,1883333.33333333,1890833.33333333,195.894065757495,11,195.894065757495,196,4,0,3,1,1,0,1,0,48,1,0,0,1,1,4225,14.452528206968,1,65,2304,110592
9796,4685171,1,1,1,BOGOTA,8,2,1,34,1,1,5,11,1,85,120,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1448211,0,0,0,0,0,0,1448211,1448211,301.905828022689,11,301.905828022689,302,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1156,14.185839559544,0,0,2304,110592
14291,4760980,1,2,1,BOGOTA,11,3,0,50,2,1,3,5,1,79,19,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,866666.666666667,0,0,0,0,0,0,866666.666666667,866666.666666667,234.228535119924,11,234.228535119924,234,4,0,1,1,1,0,1,0,48,1,0,0,0,4,2500,13.6724097143236,1,50,2304,110592
8759,4665590,1,1,1,BOGOTA,7,2,0,51,1,2,3,2,1,41,240,4,80,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,254.406305065754,11,254.406305065754,254,3,0,2,1,1,0,1,0,80,0,1,1,1,1,2601,13.8155105579643,1,51,6400,512000
15769,4787913,1,2,1,BOGOTA,12,3,0,46,3,1,6,5,1,30,48,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,230000,0,1,3033333.33333333,0,0,0,0,0,0,3033333.33333333,3033333.33333333,189.457118855198,11,189.457118855198,189,7,0,1,1,1,0,1,0,40,1,0,0,0,5,2116,14.925172682819,1,46,1600,64000
6368,4627382,1,2,1,BOGOTA,5,2,0,47,2,1,5,11,4,79,96,4,40,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,232.240788716901,11,232.240788716901,232,6,1,2,1,1,0,1,0,40,0,1,1,1,1,2209,12.6115377536383,1,47,1600,64000
5978,4620782,1,1,1,BOGOTA,5,2,1,40,1,1,3,5,1,94,48,1,48,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1526544.33333333,0,0,0,0,0,0,1526544.33333333,1526544.33333333,263.664045938876,11,263.664045938876,264,4,0,1,1,1,0,1,0,48,1,0,0,0,4,1600,14.2385171332072,0,0,2304,110592
4599,4593514,1,2,1,BOGOTA,4,1,0,52,2,1,5,11,1,53,264,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,120000,0,1,931953,0,0,0,0,0,0,1131953,1131953,245.762426990016,11,245.762426990016,246,6,1,1,1,1,0,1,0,48,1,0,0,0,5,2704,13.9394550174487,1,52,2304,110592
8079,4655208,1,1,1,BOGOTA,6,6,1,62,1,1,6,8,1,12,120,4,30,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7e+06,0,0,0,0,0,0,7e+06,7e+06,226.076613383584,11,226.076613383584,226,7,0,1,1,1,0,1,0,30,1,0,1,1,1,3844,15.7614207070196,0,0,900,27000
