directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
112,4514416,1,5,1,BOGOTA,1,2,0,20,3,1,6,2,1,33,7,1,48,5,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,737717,0,0,0,0,0,0,737717,737717,210.553591911138,11,210.553591911138,211,7,0,1,1,1,0,1,0,48,1,0,0,0,4,400,13.5113155612049,1,20,2304,110592
113,4514417,1,1,1,BOGOTA,1,3,0,42,1,1,6,8,6,13,10,4,8,9,3,2,0,1,1,2e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2e+05,2e+05,5050000,234.707409371681,11,234.707409371681,235,7,0,3,1,1,0,1,0,8,1,0,1,0,5,1764,15.4348988012515,1,42,64,512
114,4514418,1,1,1,BOGOTA,1,2,0,57,1,1,4,9,1,57,120,4,32,1,3,2,0,2,1,0,820000,0,2,0,0,0,0,0,0,1,8e+05,0,0,820000,0,0,0,1620000,1620000,254.386811904384,11,254.386811904384,254,5,0,3,1,1,0,1,0,32,1,0,1,1,1,3249,14.2979367072086,1,57,1024,32768
115,4514419,1,3,1,BOGOTA,1,2,1,42,3,1,4,7,6,93,18,1,50,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,737717,0,0,0,0,0,0,737717,737717,238.362792140527,11,238.362792140527,238,5,0,2,1,1,0,1,0,50,0,1,0,1,2,1764,13.5113155612049,0,0,2500,125000
116,4514420,1,2,1,BOGOTA,1,2,1,25,3,1,5,11,1,37,30,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,128000,0,1,1274806.66666667,0,0,0,0,0,0,1274806.66666667,1274806.66666667,258.629844712917,11,258.629844712917,259,6,1,1,1,1,0,1,0,48,1,0,0,0,5,625,14.0583050910901,0,0,2304,110592
118,4514422,1,1,1,BOGOTA,1,2,1,46,1,1,5,11,1,39,72,1,50,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2600000,0,0,0,0,0,0,2600000,2600000,243.471239664797,11,243.471239664797,243,6,1,1,1,1,0,1,0,50,1,0,0,0,4,2116,14.7710220029917,0,0,2500,125000
119,4514423,1,1,1,BOGOTA,1,2,1,54,1,1,4,7,6,85,240,4,5,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,209.668457387605,11,209.668457387605,210,5,0,2,1,1,0,1,0,5,0,1,1,1,1,2916,13.1223633774043,0,0,25,125
122,4514428,1,2,1,BOGOTA,1,3,0,23,2,1,6,6,6,2,12,1,45,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1599806.66666667,0,0,0,0,0,0,1599806.66666667,1599806.66666667,262.584061093751,11,262.584061093751,263,7,0,1,1,1,0,1,0,45,1,0,0,0,5,529,14.2853933465757,1,23,2025,91125
125,4514430,1,1,1,BOGOTA,1,3,1,31,1,1,6,7,1,11,36,5,48,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4500000,0,0,0,0,0,0,4500000,4500000,254.687742271476,11,254.687742271476,255,7,0,1,1,1,0,1,0,48,1,0,0,1,2,961,15.3195879547405,0,0,2304,110592
126,4514430,1,2,1,BOGOTA,1,3,0,35,2,1,6,5,6,21,84,1,48,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4441000,0,0,0,0,0,0,4441000,4441000,254.687742271476,11,254.687742271476,255,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1225,15.3063901342742,1,35,2304,110592
127,4514431,1,1,1,BOGOTA,1,2,1,52,1,1,4,8,1,58,96,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1166473.33333333,0,0,0,0,0,0,1166473.33333333,1166473.33333333,243.471239664797,11,243.471239664797,243,5,0,1,1,1,0,1,0,48,1,0,0,0,5,2704,13.9694955097737,0,0,2304,110592
128,4514431,1,2,1,BOGOTA,1,2,0,51,2,1,4,8,1,55,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,882333.416666667,0,0,0,0,0,0,882333.416666667,882333.416666667,243.471239664797,11,243.471239664797,243,5,0,1,1,1,0,1,0,48,1,0,0,0,5,2601,13.6903252869877,1,51,2304,110592
129,4514433,1,2,1,BOGOTA,1,2,0,49,2,1,5,10,1,79,24,4,48,3,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,230.177656890553,11,230.177656890553,230,6,1,2,1,1,0,1,0,48,0,1,1,1,2,2401,12.6115377536383,1,49,2304,110592
131,4514434,1,1,1,BOGOTA,1,3,1,30,1,1,5,11,1,58,84,1,48,4,1,2,0,2,2,0,0,0,1,0,0,0,1e+06,0,0,1,1304806.66666667,0,83333.3333333333,0,0,0,0,1388140,1388140,258.086429300209,11,258.086429300209,258,6,1,1,1,1,0,1,0,48,1,0,0,0,3,900,14.1434752795157,0,0,2304,110592
133,4514434,2,1,1,BOGOTA,1,3,1,32,1,2,4,9,1,77,1,1,84,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,258.086429300209,11,258.086429300209,258,5,0,2,1,1,0,1,0,84,0,1,0,1,2,1024,13.7101500423064,0,0,7056,592704
134,4514434,4,1,1,BOGOTA,1,3,1,27,1,1,3,3,1,58,1,1,48,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1223140,0,0,0,0,0,0,1223140,1223140,258.086429300209,11,258.086429300209,258,3,0,1,1,1,0,1,0,48,1,0,0,0,3,729,14.0169318807262,0,0,2304,110592
136,4514435,1,2,1,BOGOTA,1,3,0,48,2,2,5,11,6,79,390,4,70,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,6e+05,6e+05,194.208921972393,11,194.208921972393,194,6,1,2,1,1,0,1,0,70,0,1,1,1,2,2304,13.3046849341983,1,48,4900,343000
137,4514435,1,3,1,BOGOTA,1,3,1,21,3,1,6,2,1,19,11,1,48,9,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,737717,0,0,0,0,0,0,837717,837717,194.208921972393,11,194.208921972393,194,7,0,1,1,1,0,1,0,48,1,0,0,0,5,441,13.6384356135972,0,0,2304,110592
138,4514436,1,1,1,BOGOTA,1,2,1,30,1,1,6,3,1,15,0,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,263.1506421975,11,263.1506421975,263,7,0,1,1,1,0,1,0,48,1,0,0,0,5,900,13.8155105579643,0,0,2304,110592
139,4514437,1,1,1,BOGOTA,1,2,1,55,1,1,5,11,1,98,6,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1500000,276.670284701826,11,276.670284701826,277,6,1,2,1,1,0,1,0,48,0,1,1,1,1,3025,14.2209756660724,0,0,2304,110592
142,4514438,1,2,1,BOGOTA,1,3,0,57,2,1,3,5,1,54,12,3,40,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,238.362792140527,11,238.362792140527,238,4,0,1,1,1,0,1,0,40,1,0,0,1,1,3249,14.0778748224318,1,57,1600,64000
143,4514439,1,2,1,BOGOTA,1,3,0,61,2,1,3,2,1,55,60,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,450000,0,0,0,0,0,0,450000,450000,296.659572598165,11,296.659572598165,297,3,0,2,1,1,0,1,0,48,0,1,1,1,1,3721,13.0170028617465,1,61,2304,110592
144,4514439,1,1,1,BOGOTA,1,3,1,52,1,1,3,5,1,61,78,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,296.659572598165,11,296.659572598165,297,4,0,2,1,1,0,1,0,48,0,1,1,1,1,2704,13.5923670066501,0,0,2304,110592
146,4514442,1,1,1,BOGOTA,1,2,1,42,1,1,6,1,1,58,43,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1403806.66666667,0,0,0,0,0,0,1403806.66666667,1403806.66666667,263.1506421975,11,263.1506421975,263,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1764,14.1546981522818,0,0,2304,110592
147,4514444,1,1,1,BOGOTA,1,3,0,50,1,1,6,2,4,44,24,4,28,1,2,2,0,1,1,0,0,780000,2,0,0,0,0,0,0,1,350000,0,0,0,780000,0,0,1130000,1130000,201.182391770539,11,201.182391770539,201,7,0,2,1,1,0,1,0,28,0,1,1,1,1,2500,13.9377281906885,1,50,784,21952
148,4514446,1,2,1,BOGOTA,1,4,0,26,3,1,6,4,1,45,7,1,60,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,3e+06,0,0,0,0,0,0,3e+06,3e+06,241.981809536919,11,241.981809536919,242,7,0,2,1,1,0,1,0,60,0,1,0,1,2,676,14.9141228466324,1,26,3600,216000
149,4514446,1,1,1,BOGOTA,1,4,0,48,1,1,4,9,1,41,7,5,60,2,2,2,0,1,1,1e+06,0,0,2,0,0,0,0,0,0,1,4e+06,0,0,0,0,0,1e+06,5e+06,5e+06,241.981809536919,11,241.981809536919,242,5,0,2,1,1,0,1,0,60,0,1,0,1,2,2304,15.4249484703984,1,48,3600,216000
150,4514447,1,1,1,BOGOTA,1,3,1,36,1,1,5,11,6,84,24,4,70,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1250000,0,0,0,0,0,0,1250000,1250000,254.687742271476,11,254.687742271476,255,6,1,2,1,1,0,1,0,70,0,1,1,1,2,1296,14.0386541092785,0,0,4900,343000
151,4514448,1,3,1,BOGOTA,1,2,1,22,4,1,5,11,1,58,13,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,820857,0,0,0,0,0,0,820857,820857,222.903256725315,11,222.903256725315,223,6,1,1,1,1,0,1,0,48,1,0,0,0,4,484,13.6181041954319,0,0,2304,110592
152,4514449,1,4,1,BOGOTA,1,3,1,44,3,1,6,5,6,21,13,1,50,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1408000,184.880607330631,11,184.880607330631,185,7,0,1,1,1,0,1,0,50,1,0,0,0,4,1936,14.1576808157001,0,0,2500,125000
155,4514450,1,3,1,BOGOTA,1,2,0,44,3,1,5,11,1,90,144,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1254000,0,0,0,0,0,0,1254000,1254000,285.729451549023,11,285.729451549023,286,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1936,14.041849000175,1,44,2304,110592
156,4514450,1,4,1,BOGOTA,1,2,1,21,4,1,6,2,1,55,12,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1383140,0,0,0,0,0,0,1383140,1383140,285.729451549023,11,285.729451549023,286,7,0,1,1,1,0,1,0,48,1,0,0,0,5,441,14.1398668347354,0,0,2304,110592
157,4514450,1,5,1,BOGOTA,1,2,1,19,4,1,5,11,1,58,11,2,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,285.729451549023,11,285.729451549023,286,6,1,1,1,1,0,1,0,48,1,0,0,0,5,361,13.1223633774043,0,0,2304,110592
158,4514450,1,8,1,BOGOTA,1,2,1,37,9,1,5,10,6,37,4,4,60,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,285.729451549023,11,285.729451549023,286,6,1,2,1,1,0,1,0,60,0,1,1,1,1,1369,13.5923670066501,0,0,3600,216000
159,4514450,1,7,1,BOGOTA,1,2,0,39,3,1,6,3,6,79,20,1,48,4,1,1,50000,2,2,0,0,0,1,0,0,0,0,0,0,1,941333.416666667,50000,0,0,0,0,0,991333.416666667,991333.416666667,285.729451549023,11,285.729451549023,286,7,0,1,1,1,0,1,0,98,1,0,0,0,3,1521,13.806806201396,1,39,9604,941192
162,4514452,1,2,1,BOGOTA,1,4,0,53,2,1,6,5,6,51,72,1,48,3,1,2,0,2,2,0,0,0,1,0,0,0,0,689450,0,1,972394.166666667,0,0,0,0,0,0,1260394.16666667,1260394.16666667,199.281751751171,11,199.281751751171,199,7,0,1,1,1,0,1,0,48,1,0,0,1,2,2809,14.0469350606942,1,53,2304,110592
163,4514453,1,2,1,BOGOTA,1,4,0,51,3,1,6,13,1,21,9,2,60,9,1,1,2e+06,2,2,0,0,0,1,0,0,0,0,0,0,1,1e+07,2e+06,0,0,0,0,0,1.2e+07,1.2e+07,250.166944786892,11,250.166944786892,250,7,0,1,1,1,0,1,0,63,1,0,0,0,5,2601,16.3004172077523,1,51,3969,250047
164,4514453,1,3,1,BOGOTA,1,4,1,50,3,1,6,5,1,45,10,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2500000,0,0,0,0,0,0,2500000,2500000,250.166944786892,11,250.166944786892,250,7,0,2,1,1,0,1,0,60,0,1,1,1,1,2500,14.7318012898384,0,0,3600,216000
165,4514454,1,3,1,BOGOTA,1,4,1,31,3,1,6,5,6,2,60,1,48,3,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2683333.33333333,0,0,0,0,0,0,2683333.33333333,2683333.33333333,218.683389607824,11,218.683389607824,219,7,0,1,1,1,0,1,0,48,1,0,0,1,2,961,14.8025703607266,0,0,2304,110592
167,4514454,1,1,1,BOGOTA,1,4,1,58,1,1,6,3,1,42,360,5,40,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+06,0,0,0,0,0,0,3e+06,3e+06,218.683389607824,11,218.683389607824,219,7,0,2,1,1,0,1,0,40,0,1,0,0,3,3364,14.9141228466324,0,0,1600,64000
169,4514455,1,1,1,BOGOTA,1,3,1,55,1,1,5,11,1,81,120,4,48,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5e+05,317.469702468205,11,317.469702468205,317,6,1,2,1,1,0,1,0,48,0,1,1,1,1,3025,13.1223633774043,0,0,2304,110592
170,4514455,1,2,1,BOGOTA,1,3,0,50,2,1,5,11,4,41,4,4,40,1,2,1,6e+05,1,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,6e+05,0,0,0,0,0,1200000,1200000,317.469702468205,11,317.469702468205,317,6,1,2,1,1,0,1,0,40,0,1,1,1,1,2500,13.9978321147582,1,50,1600,64000
171,4514456,1,3,1,BOGOTA,1,3,1,26,3,1,6,5,1,2,24,1,48,5,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,211.987684485728,11,211.987684485728,212,7,0,1,1,1,0,1,0,48,1,0,0,0,4,676,14.0778748224318,0,0,2304,110592
172,4514456,1,2,1,BOGOTA,1,3,0,46,2,1,4,9,1,55,48,4,40,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,450000,0,0,0,0,0,0,450000,450000,211.987684485728,11,211.987684485728,212,5,0,2,1,1,0,1,0,40,0,1,1,1,1,2116,13.0170028617465,1,46,1600,64000
173,4514456,1,1,1,BOGOTA,1,3,1,58,1,1,3,1,1,93,480,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,211.987684485728,11,211.987684485728,212,3,0,2,1,1,0,1,0,48,0,1,1,1,1,3364,13.7101500423064,0,0,2304,110592
174,4514457,1,2,1,BOGOTA,1,2,0,57,3,1,6,7,4,13,240,2,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1550000,0,0,0,0,0,0,1550000,1550000,234.119759331995,11,234.119759331995,234,7,0,1,1,1,0,1,0,40,1,0,0,0,5,3249,14.2537654888954,1,57,1600,64000
175,4514458,1,1,1,BOGOTA,1,3,0,49,1,1,6,3,6,77,1,1,60,3,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,6e+05,6e+05,234.707409371681,11,234.707409371681,235,7,0,1,1,1,0,1,0,60,1,0,0,1,2,2401,13.3046849341983,1,49,3600,216000
176,4514459,1,1,1,BOGOTA,1,2,0,58,1,1,6,2,6,39,120,2,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3375000,0,0,0,0,0,0,3375000,3375000,238.649511813122,11,238.649511813122,239,7,0,1,1,1,0,1,0,48,1,0,0,0,5,3364,15.0319058822888,1,58,2304,110592
178,4514460,1,2,1,BOGOTA,1,3,1,25,3,1,5,11,6,87,12,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,883357,0,0,0,0,0,0,883357,1033357,236.196839499559,11,236.196839499559,236,6,1,1,1,1,0,1,0,48,1,0,0,0,4,625,13.8483232837508,0,0,2304,110592
182,4514463,1,1,1,BOGOTA,1,3,0,26,1,1,6,5,1,2,3,1,48,9,1,2,0,2,2,0,0,0,1,2e+06,0,2e+05,0,0,4500000,1,2654000,0,0,0,166666.666666667,16666.6666666667,0,2837333.33333333,2837333.33333333,337.736755040595,11,337.736755040595,338,7,0,1,1,1,0,1,0,48,1,0,0,0,5,676,14.8583752018955,1,26,2304,110592
183,4514465,1,2,1,BOGOTA,1,1,0,57,5,1,1,0,1,55,240,4,48,1,2,1,150000,2,2,0,0,0,2,0,0,0,0,0,0,1,150000,150000,0,0,0,0,0,3e+05,3e+05,234.119759331995,11,234.119759331995,234,1,0,2,1,1,0,1,0,66,0,1,1,1,1,3249,12.6115377536383,1,57,4356,287496
185,4514467,1,1,1,BOGOTA,1,3,1,45,1,1,5,11,1,98,3,1,70,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,781000,0,0,0,0,0,0,781000,781000,205.425424579072,11,205.425424579072,205,6,1,1,1,1,0,1,0,70,1,0,0,1,2,2025,13.5683304288218,0,0,4900,343000
186,4514468,1,1,1,BOGOTA,1,2,1,38,1,1,5,11,1,98,60,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,916666.666666667,0,0,0,0,0,0,916666.666666667,916666.666666667,194.208921972393,11,194.208921972393,194,6,1,1,1,1,0,1,0,48,1,0,0,0,4,1444,13.7284991809746,0,0,2304,110592
188,4514470,1,1,1,BOGOTA,1,3,1,36,1,1,6,6,1,8,54,2,54,9,1,2,0,2,2,0,0,0,1,0,0,0,0,4e+06,0,1,5287500,0,0,0,0,0,0,5287500,5287500,263.1506421975,11,263.1506421975,263,7,0,1,1,1,0,1,0,54,1,0,0,0,5,1296,15.4808561023367,0,0,2916,157464
189,4514471,1,3,1,BOGOTA,1,1,1,20,3,1,4,9,6,98,9,1,50,3,2,2,0,2,2,0,0,0,1,0,0,0,0,0,7e+05,1,5e+05,0,0,0,0,0,0,650000,650000,194.208921972393,11,194.208921972393,194,5,0,2,1,1,0,1,0,50,0,1,0,1,2,400,13.3847276418718,0,0,2500,125000
190,4514471,1,1,1,BOGOTA,1,1,1,47,1,1,3,1,1,98,12,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,194.208921972393,11,194.208921972393,194,3,0,2,1,1,0,1,0,60,0,1,1,1,1,2209,14.0778748224318,0,0,3600,216000
191,4514471,1,2,1,BOGOTA,1,1,0,49,2,1,4,7,4,41,3,4,24,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,194.208921972393,11,194.208921972393,194,5,0,2,1,1,0,1,0,24,0,1,1,1,1,2401,12.6115377536383,1,49,576,13824
193,4514472,1,2,1,BOGOTA,1,4,0,27,3,1,6,5,6,16,24,4,60,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,241.981809536919,11,241.981809536919,242,7,0,1,1,1,0,1,0,60,1,0,1,1,1,729,14.2209756660724,1,27,3600,216000
194,4514474,1,3,1,BOGOTA,1,2,1,22,4,1,5,11,6,39,8,1,72,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,820857,0,0,0,0,0,0,820857,820857,234.707409371681,11,234.707409371681,235,6,1,1,1,1,0,1,0,72,1,0,0,0,5,484,13.6181041954319,0,0,5184,373248
196,4514475,1,1,1,BOGOTA,1,1,1,46,1,1,3,5,6,95,3,1,48,3,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,820857,0,0,0,0,0,0,820857,820857,341.979787849128,11,341.979787849128,342,4,0,1,1,1,0,1,0,48,1,0,0,1,2,2116,13.6181041954319,0,0,2304,110592
197,4514476,1,1,1,BOGOTA,1,1,1,42,1,2,4,7,6,51,14,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,251.934139590821,11,251.934139590821,252,5,0,2,1,1,0,1,0,48,0,1,1,1,1,1764,13.5923670066501,0,0,2304,110592
198,4514477,1,2,1,BOGOTA,1,2,0,27,3,1,5,11,1,79,5,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,849857,0,0,0,0,0,0,849857,849857,412.346033574731,11,412.346033574731,412,6,1,1,1,1,0,1,0,48,1,0,0,0,5,729,13.6528233790192,1,27,2304,110592
199,4514477,1,1,1,BOGOTA,1,2,0,52,1,1,6,2,1,59,264,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1226473.33333333,0,0,0,0,0,0,1226473.33333333,1226473.33333333,412.346033574731,11,412.346033574731,412,7,0,1,1,1,0,1,0,48,1,0,0,0,5,2704,14.0196534003598,1,52,2304,110592
201,4514479,1,1,1,BOGOTA,1,2,0,55,1,1,5,10,1,54,84,3,48,1,2,2,0,2,2,0,0,0,1,1800000,0,0,0,0,0,1,250000,0,0,0,150000,0,0,550000,550000,254.386811904384,11,254.386811904384,254,6,1,2,1,1,0,1,0,48,0,1,0,1,1,3025,13.2176735572087,1,55,2304,110592
202,4514480,1,1,1,BOGOTA,1,2,1,37,1,1,6,2,1,19,12,1,48,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,205.425424579072,11,205.425424579072,205,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1369,14.0778748224318,0,0,2304,110592
204,4514481,1,1,1,BOGOTA,1,1,1,63,1,1,3,3,1,83,176,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,833333.333333333,0,0,0,0,0,0,833333.333333333,833333.333333333,238.640556816578,11,238.640556816578,239,3,0,1,1,1,0,1,0,48,1,0,0,0,5,3969,13.6331890011703,0,0,2304,110592
205,4514483,1,1,1,BOGOTA,1,2,0,49,1,1,3,5,1,54,2,3,30,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,0,0,0,0,0,0,750000,750000,239.228206856264,11,239.228206856264,239,4,0,2,1,1,0,1,0,30,0,1,0,1,1,2401,13.5278284855125,1,49,900,27000
206,4514483,1,2,1,BOGOTA,1,2,1,22,3,1,5,11,1,59,0,1,48,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,850000,0,0,0,0,0,0,850000,850000,239.228206856264,11,239.228206856264,239,6,1,2,1,1,0,1,0,48,0,1,0,0,3,484,13.6529916284665,0,0,2304,110592
207,4514484,1,3,1,BOGOTA,1,2,1,44,3,1,6,3,1,36,36,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1155000,0,0,0,0,0,0,1155000,1155000,247.126622433643,11,247.126622433643,247,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1936,13.959610901938,0,0,2304,110592
208,4514485,1,3,1,BOGOTA,1,1,1,23,3,1,5,11,1,39,7,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,850023.666666667,0,0,0,0,0,0,850023.666666667,850023.666666667,232.254737058118,11,232.254737058118,232,6,1,1,1,1,0,1,0,48,1,0,0,0,5,529,13.6530194712161,0,0,2304,110592
209,4514485,1,2,1,BOGOTA,1,1,1,28,2,1,3,2,1,39,6,1,60,8,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,7e+05,0,0,0,0,0,0,7e+05,7e+05,232.254737058118,11,232.254737058118,232,3,0,2,1,1,0,1,0,60,0,1,0,0,5,784,13.4588356140255,0,0,3600,216000
210,4514488,1,1,1,BOGOTA,1,1,1,41,1,1,4,9,1,58,48,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,820857,0,0,0,0,0,0,820857,820857,340.862712842107,11,340.862712842107,341,5,0,1,1,1,0,1,0,48,1,0,0,0,4,1681,13.6181041954319,0,0,2304,110592
212,4514489,1,2,1,BOGOTA,1,2,0,44,2,1,5,11,6,32,300,1,45,2,1,2,0,2,2,0,0,0,1,0,0,0,0,1e+05,0,1,1025640,0,0,0,0,0,0,1025640,1025640,194.208921972393,11,194.208921972393,194,6,1,1,1,1,0,1,0,45,1,0,0,1,2,1936,13.8408273659481,1,44,2025,91125
213,4514490,1,1,1,BOGOTA,1,2,1,40,1,1,6,2,1,21,60,1,50,4,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1266666.66666667,0,0,0,0,0,0,1266666.66666667,1266666.66666667,341.979787849128,11,341.979787849128,342,7,0,1,1,1,0,1,0,50,1,0,0,0,3,1600,14.0518993360285,0,0,2500,125000
215,4514491,1,1,1,BOGOTA,1,3,1,26,1,1,5,11,1,33,8,1,60,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,866690.333333333,0,0,0,0,0,0,866690.333333333,866690.333333333,388.4724156604,11,388.4724156604,388,6,1,1,1,1,0,1,0,60,1,0,0,1,2,676,13.6724370216431,0,0,3600,216000
218,4514494,1,6,1,BOGOTA,1,3,0,20,9,1,5,11,1,45,4,1,48,2,2,2,0,2,2,0,0,0,1,0,0,0,0,0,1e+06,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,259.067962336687,11,259.067962336687,259,6,1,2,1,1,0,1,0,48,0,1,0,1,2,400,13.7101500423064,1,20,2304,110592
219,4514494,1,1,1,BOGOTA,1,3,1,44,1,1,3,5,6,45,24,1,48,3,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,911333.416666667,0,0,0,0,0,0,911333.416666667,911333.416666667,259.067962336687,11,259.067962336687,259,4,0,1,1,1,0,1,0,48,1,0,0,1,2,1936,13.722664099039,0,0,2304,110592
220,4514494,1,7,1,BOGOTA,1,3,1,20,9,1,4,8,6,45,36,1,50,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,259.067962336687,11,259.067962336687,259,5,0,2,1,1,0,1,0,50,0,1,0,1,2,400,13.7101500423064,0,0,2500,125000
221,4514494,1,5,1,BOGOTA,1,3,1,21,3,1,5,11,6,92,24,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1316473.33333333,0,0,0,0,0,0,1316473.33333333,1316473.33333333,259.067962336687,11,259.067962336687,259,6,1,1,1,1,0,1,0,48,1,0,0,0,4,441,14.0904670019848,0,0,2304,110592
