ingtot,sex,age,logIng,female,fitValues,age2,numfem,agefem,oficio
787717,0,19,13.576894167279,1,13.8202984369853,361,1,19,33
800217,0,37,13.5926382198684,1,13.8202984369853,1369,1,37,45
1200000,1,23,13.9978321147582,0,14.0231906565723,529,0,0,87
820857,0,48,13.6181041954319,1,13.8202984369853,2304,1,48,55
882333.416666667,0,47,13.6903252869877,1,13.8202984369853,2209,1,47,97
6e+05,1,33,13.3046849341983,0,14.0231906565723,1089,0,0,53
5e+05,0,33,13.1223633774043,1,13.8202984369853,1089,1,33,53
650000,1,47,13.3847276418718,0,14.0231906565723,2209,0,0,87
849000,0,54,13.6518144652935,1,13.8202984369853,2916,1,54,54
9e+05,1,22,13.7101500423064,0,14.0231906565723,484,0,0,45
1683140,1,35,14.3361716545023,0,14.0231906565723,1225,0,0,95
820857,1,31,13.6181041954319,0,14.0231906565723,961,0,0,39
1112140,1,32,13.9217966451486,0,14.0231906565723,1024,0,0,87
1788000,1,67,14.3966082347156,0,14.0231906565723,4489,0,0,85
2500000,0,57,14.7318012898384,1,13.8202984369853,3249,1,57,12
1400000,1,30,14.1519827945855,0,14.0231906565723,900,0,0,16
350000,1,47,12.7656884334656,0,14.0231906565723,2209,0,0,45
6e+05,1,45,13.3046849341983,0,14.0231906565723,2025,0,0,98
1e+06,1,52,13.8155105579643,0,14.0231906565723,2704,0,0,85
859000,0,41,13.6635242009664,1,13.8202984369853,1681,1,41,84
920000,0,34,13.7321289490252,1,13.8202984369853,1156,1,34,53
4e+05,1,23,12.8992198260901,0,14.0231906565723,529,0,0,59
820857,1,32,13.6181041954319,0,14.0231906565723,1024,0,0,95
2466473.33333333,1,32,14.7182998880562,0,14.0231906565723,1024,0,0,97
827523.666666667,0,28,13.6261929860258,1,13.8202984369853,784,1,28,33
1375140,1,35,14.1340661020815,0,14.0231906565723,1225,0,0,58
6e+05,0,34,13.3046849341983,1,13.8202984369853,1156,1,34,54
882333.416666667,1,27,13.6903252869877,0,14.0231906565723,729,0,0,44
2812500,0,30,14.8495843254948,1,13.8202984369853,900,1,30,13
2656000,1,47,14.7923317895785,0,14.0231906565723,2209,0,0,45
2e+06,0,39,14.5086577385242,1,13.8202984369853,1521,1,39,39
2e+06,1,46,14.5086577385242,0,14.0231906565723,2116,0,0,81
550000,0,36,13.2176735572087,1,13.8202984369853,1296,1,36,79
420000,0,61,12.9480099902596,1,13.8202984369853,3721,1,61,45
737717,1,37,13.5113155612049,0,14.0231906565723,1369,0,0,81
737717,1,36,13.5113155612049,0,14.0231906565723,1296,0,0,45
9e+05,0,22,13.7101500423064,1,13.8202984369853,484,1,22,54
737717,1,45,13.5113155612049,0,14.0231906565723,2025,0,0,58
3e+06,1,42,14.9141228466324,0,14.0231906565723,1764,0,0,98
350000,0,23,12.7656884334656,1,13.8202984369853,529,1,23,45
1708140,0,33,14.3509156171846,1,13.8202984369853,1089,1,33,59
920000,1,64,13.7321289490252,0,14.0231906565723,4096,0,0,41
2e+06,1,45,14.5086577385242,0,14.0231906565723,2025,0,0,84
793383.666666667,0,44,13.5840622003451,1,13.8202984369853,1936,1,44,33
650000,0,33,13.3847276418718,1,13.8202984369853,1089,1,33,39
2e+06,1,39,14.5086577385242,0,14.0231906565723,1521,0,0,98
2400000,1,35,14.6909792953182,0,14.0231906565723,1225,0,0,81
879857,0,42,13.6875146732498,1,13.8202984369853,1764,1,42,39
8e+05,1,40,13.5923670066501,0,14.0231906565723,1600,0,0,41
962740,1,24,13.7775386647107,0,14.0231906565723,576,0,0,42
1200000,0,27,13.9978321147582,1,13.8202984369853,729,1,27,55
1449191,0,48,14.1865160276608,1,13.8202984369853,2304,1,48,55
1062306.33333333,0,22,13.8759528886569,1,13.8202984369853,484,1,22,33
750000,1,58,13.5278284855125,0,14.0231906565723,3364,0,0,37
7e+05,1,53,13.4588356140255,0,14.0231906565723,2809,0,0,87
882333,1,23,13.6903248147549,0,14.0231906565723,529,0,0,44
50000,1,73,10.8197782844103,0,14.0231906565723,5329,0,0,45
7e+05,1,37,13.4588356140255,0,14.0231906565723,1369,0,0,97
160000,0,36,11.982929094216,1,13.8202984369853,1296,1,36,79
820000,1,66,13.6170596192404,0,14.0231906565723,4356,0,0,87
8e+05,0,47,13.5923670066501,1,13.8202984369853,2209,1,47,54
1040000,1,26,13.8547312711176,0,14.0231906565723,676,0,0,45
320000,0,23,12.6760762747759,1,13.8202984369853,529,1,23,54
7e+05,0,45,13.4588356140255,1,13.8202984369853,2025,1,45,18
7e+05,1,27,13.4588356140255,0,14.0231906565723,729,0,0,18
882333.416666667,0,25,13.6903252869877,1,13.8202984369853,625,1,25,11
8e+05,1,26,13.5923670066501,0,14.0231906565723,676,0,0,53
1891666.66666667,1,33,14.4529688326636,0,14.0231906565723,1089,0,0,58
1166473.33333333,0,30,13.9694955097737,1,13.8202984369853,900,1,30,11
2688133.33333333,1,30,14.8043575825696,0,14.0231906565723,900,0,0,58
1100000,0,22,13.9108207377686,1,13.8202984369853,484,1,22,53
9e+05,1,25,13.7101500423064,0,14.0231906565723,625,0,0,97
9e+05,1,19,13.7101500423064,0,14.0231906565723,361,0,0,97
1200000,0,41,13.9978321147582,1,13.8202984369853,1681,1,41,55
3e+05,1,55,12.6115377536383,0,14.0231906565723,3025,0,0,95
9e+05,1,48,13.7101500423064,0,14.0231906565723,2304,0,0,95
9e+05,0,35,13.7101500423064,1,13.8202984369853,1225,1,35,79
1500000,1,37,14.2209756660724,0,14.0231906565723,1369,0,0,77
7e+05,0,36,13.4588356140255,1,13.8202984369853,1296,1,36,53
406000,0,40,12.9141084385839,1,13.8202984369853,1600,1,40,5
6e+05,0,63,13.3046849341983,1,13.8202984369853,3969,1,63,53
1150000,1,32,13.9552725003394,0,14.0231906565723,1024,0,0,53
3e+05,1,29,12.6115377536383,0,14.0231906565723,841,0,0,98
1200000,1,52,13.9978321147582,0,14.0231906565723,2704,0,0,98
1660000,0,48,14.3223281603327,1,13.8202984369853,2304,1,48,54
467500,0,30,13.0551546277109,1,13.8202984369853,900,1,30,33
1300000,1,23,14.0778748224318,0,14.0231906565723,529,0,0,98
8e+05,0,32,13.5923670066501,1,13.8202984369853,1024,1,32,45
350000,0,41,12.7656884334656,1,13.8202984369853,1681,1,41,39
8e+05,1,44,13.5923670066501,0,14.0231906565723,1936,0,0,98
969453,1,22,13.7844872738925,0,14.0231906565723,484,0,0,53
1289806.66666667,1,54,14.0700028943051,0,14.0231906565723,2916,0,0,84
882523.666666667,0,47,13.6905408851826,1,13.8202984369853,2209,1,47,90
15254000,1,50,16.5403523217063,0,14.0231906565723,2500,0,0,11
3e+06,0,50,14.9141228466324,1,13.8202984369853,2500,1,50,42
2650000,0,42,14.7900701979624,1,13.8202984369853,1764,1,42,21
912523.666666667,1,40,13.7239693001755,0,14.0231906565723,1600,0,0,37
1588211,0,47,14.2781187834991,1,13.8202984369853,2209,1,47,34
1100000,1,39,13.9108207377686,0,14.0231906565723,1521,0,0,36
962740,0,24,13.7775386647107,1,13.8202984369853,576,1,24,59
883357,1,24,13.6914847013882,0,14.0231906565723,576,0,0,39
480000,0,54,13.0815413828841,1,13.8202984369853,2916,1,54,55
882333.416666667,1,24,13.6903252869877,0,14.0231906565723,576,0,0,38
911333.416666667,1,25,13.722664099039,0,14.0231906565723,625,0,0,58
962666.666666667,0,23,13.7774624903267,1,13.8202984369853,529,1,23,53
1400000,1,60,14.1519827945855,0,14.0231906565723,3600,0,0,45
7e+05,0,56,13.4588356140255,1,13.8202984369853,3136,1,56,41
1748807,1,41,14.3744443991411,0,14.0231906565723,1681,0,0,2
1500000,0,39,14.2209756660724,1,13.8202984369853,1521,1,39,39
2275000,1,54,14.6374906103672,0,14.0231906565723,2916,0,0,5
1213250,0,54,14.0088132672675,1,13.8202984369853,2916,1,54,13
1549806.66666667,1,40,14.2536407499331,0,14.0231906565723,1600,0,0,39
6700000,0,40,15.7176180843612,1,13.8202984369853,1600,1,40,11
1550000,1,51,14.2537654888954,0,14.0231906565723,2601,0,0,13
9e+05,1,50,13.7101500423064,0,14.0231906565723,2500,0,0,45
2625000,1,29,14.7805914540079,0,14.0231906565723,841,0,0,8
2275000,1,48,14.6374906103672,0,14.0231906565723,2304,0,0,30
1070666.66666667,0,35,13.8837920653807,1,13.8202984369853,1225,1,35,11
908190.333333333,0,43,13.7192092538251,1,13.8202984369853,1849,1,43,97
845857,0,20,13.6481055935682,1,13.8202984369853,400,1,20,45
8e+05,1,30,13.5923670066501,0,14.0231906565723,900,0,0,53
1918000,0,30,14.4667935344255,1,13.8202984369853,900,1,30,30
73333.3333333333,0,33,11.2027705366664,1,13.8202984369853,1089,1,33,53
8e+05,1,34,13.5923670066501,0,14.0231906565723,1156,0,0,45
9e+05,0,35,13.7101500423064,1,13.8202984369853,1225,1,35,41
1500000,1,41,14.2209756660724,0,14.0231906565723,1681,0,0,98
3e+05,0,36,12.6115377536383,1,13.8202984369853,1296,1,36,36
1600000,0,64,14.28551418721,1,13.8202984369853,4096,1,64,79
5766667,1,37,15.5676048286034,0,14.0231906565723,1369,0,0,13
1400000,1,46,14.1519827945855,0,14.0231906565723,2116,0,0,97
1e+05,0,29,11.5129254649702,1,13.8202984369853,841,1,29,99
1e+06,1,29,13.8155105579643,0,14.0231906565723,841,0,0,81
1e+06,1,21,13.8155105579643,0,14.0231906565723,441,0,0,97
2283333.33333333,1,41,14.6411469215703,0,14.0231906565723,1681,0,0,98
1487306.66666667,0,40,14.212477435966,1,13.8202984369853,1600,1,40,21
1228973.33333333,1,21,14.0216896904554,0,14.0231906565723,441,0,0,39
820857,0,20,13.6181041954319,1,13.8202984369853,400,1,20,39
9e+05,1,49,13.7101500423064,0,14.0231906565723,2401,0,0,93
1691666.66666667,0,43,14.341224794224,1,13.8202984369853,1849,1,43,33
1166666.66666667,1,21,13.9696612377915,0,14.0231906565723,441,0,0,45
4e+06,1,56,15.2018049190842,0,14.0231906565723,3136,0,0,21
3e+06,1,60,14.9141228466324,0,14.0231906565723,3600,0,0,81
14116666.6666667,0,53,16.4628666903942,1,13.8202984369853,2809,1,53,32
848383.666666667,1,26,13.6510882495622,0,14.0231906565723,676,0,0,81
1491500,0,29,14.2152928829369,1,13.8202984369853,841,1,29,6
8e+05,0,30,13.5923670066501,1,13.8202984369853,900,1,30,55
6e+05,0,35,13.3046849341983,1,13.8202984369853,1225,1,35,55
4e+06,1,43,15.2018049190842,0,14.0231906565723,1849,0,0,45
1224473.33333333,0,37,14.0180213775409,1,13.8202984369853,1369,1,37,39
2e+06,1,26,14.5086577385242,0,14.0231906565723,676,0,0,13
2508140,0,26,14.7350520005486,1,13.8202984369853,676,1,26,7
6e+05,1,40,13.3046849341983,0,14.0231906565723,1600,0,0,38
1058140,0,42,13.872023207788,1,13.8202984369853,1764,1,42,39
1100000,0,24,13.9108207377686,1,13.8202984369853,576,1,24,18
2e+05,1,31,12.2060726455302,0,14.0231906565723,961,0,0,38
977333.416666667,0,31,13.7925831385866,1,13.8202984369853,961,1,31,39
849857,1,25,13.6528233790192,0,14.0231906565723,625,0,0,3
5e+05,0,32,13.1223633774043,1,13.8202984369853,1024,1,32,53
1983333.33333333,1,63,14.5002894888537,0,14.0231906565723,3969,0,0,58
1333333.33333333,0,33,14.1031926304161,1,13.8202984369853,1089,1,33,45
8e+05,1,58,13.5923670066501,0,14.0231906565723,3364,0,0,93
970000,1,38,13.7850513504796,0,14.0231906565723,1444,0,0,58
8e+05,0,56,13.5923670066501,1,13.8202984369853,3136,1,56,54
8e+05,0,32,13.5923670066501,1,13.8202984369853,1024,1,32,12
3250000,0,30,14.9941655543059,1,13.8202984369853,900,1,30,39
1166473.33333333,1,27,13.9694955097737,0,14.0231906565723,729,0,0,37
4e+05,0,24,12.8992198260901,1,13.8202984369853,576,1,24,45
7e+05,1,37,13.4588356140255,0,14.0231906565723,1369,0,0,3
937500,0,34,13.7509720368267,1,13.8202984369853,1156,1,34,39
2e+06,1,30,14.5086577385242,0,14.0231906565723,900,0,0,45
937500,0,24,13.7509720368267,1,13.8202984369853,576,1,24,45
1583333.33333333,0,43,14.2750428873427,1,13.8202984369853,1849,1,43,13
6e+05,1,38,13.3046849341983,0,14.0231906565723,1444,0,0,21
2300000,1,30,14.6484196808994,0,14.0231906565723,900,0,0,3
882333.416666667,1,57,13.6903252869877,0,14.0231906565723,3249,0,0,45
1737717,0,21,14.368082740709,1,13.8202984369853,441,1,21,3
3408333.33333333,1,48,15.041733971225,0,14.0231906565723,2304,0,0,70
2058333.33333333,0,40,14.5374071518102,1,13.8202984369853,1600,1,40,21
880000,0,25,13.6876771864544,1,13.8202984369853,625,1,25,59
2925000,1,63,14.8888050386481,0,14.0231906565723,3969,0,0,9
1950000,0,56,14.4833399305399,1,13.8202984369853,3136,1,56,9
1308333,1,30,14.0842643657534,0,14.0231906565723,900,0,0,30
8e+05,1,58,13.5923670066501,0,14.0231906565723,3364,0,0,95
983140,0,27,13.7985068101481,1,13.8202984369853,729,1,27,21
883357,0,23,13.6914847013882,1,13.8202984369853,529,1,23,59
1900000,0,60,14.4573644441367,1,13.8202984369853,3600,1,60,12
1150000,1,47,13.9552725003394,0,14.0231906565723,2209,0,0,95
737717,1,21,13.5113155612049,0,14.0231906565723,441,0,0,39
1020857,0,45,13.8361530285717,1,13.8202984369853,2025,1,45,54
1597806.66666667,1,36,14.2841424134251,0,14.0231906565723,1296,0,0,37
927786,0,36,13.740556381727,1,13.8202984369853,1296,1,36,39
859191,1,65,13.6637465278215,0,14.0231906565723,4225,0,0,34
868140,0,55,13.6741082709592,1,13.8202984369853,3025,1,55,54
962333.416666667,0,37,13.777116256572,1,13.8202984369853,1369,1,37,45
750000,1,26,13.5278284855125,0,14.0231906565723,676,0,0,58
1500000,1,56,14.2209756660724,0,14.0231906565723,3136,0,0,97
1316666.66666667,1,25,14.0906138482092,0,14.0231906565723,625,0,0,2
2395666.66666667,0,24,14.6891721077825,1,13.8202984369853,576,1,24,45
1028806.66666667,0,34,13.843910112486,1,13.8202984369853,1156,1,34,77
7e+05,0,55,13.4588356140255,1,13.8202984369853,3025,1,55,41
4e+05,0,47,12.8992198260901,1,13.8202984369853,2209,1,47,54
799193.416666667,1,54,13.5913582688785,0,14.0231906565723,2916,0,0,83
50000,1,22,10.8197782844103,0,14.0231906565723,484,0,0,85
956000,0,43,13.7705131920335,1,13.8202984369853,1849,1,43,55
5025000,1,59,15.4299360119094,0,14.0231906565723,3481,0,0,13
60000,0,58,11.0020998412042,1,13.8202984369853,3364,1,58,41
4e+05,1,61,12.8992198260901,0,14.0231906565723,3721,0,0,41
1e+06,1,24,13.8155105579643,0,14.0231906565723,576,0,0,87
800217,0,23,13.5926382198684,1,13.8202984369853,529,1,23,39
250000,0,49,12.4292161968444,1,13.8202984369853,2401,1,49,54
1e+06,1,55,13.8155105579643,0,14.0231906565723,3025,0,0,41
937500,0,47,13.7509720368267,1,13.8202984369853,2209,1,47,45
1173616.41666667,1,50,13.9756004940112,0,14.0231906565723,2500,0,0,58
7e+05,0,24,13.4588356140255,1,13.8202984369853,576,1,24,57
1003973.33333333,1,23,13.8194760184561,0,14.0231906565723,529,0,0,85
2e+05,1,21,12.2060726455302,0,14.0231906565723,441,0,0,98
420000,1,72,12.9480099902596,0,14.0231906565723,5184,0,0,58
1e+05,0,19,11.5129254649702,1,13.8202984369853,361,1,19,45
8e+05,1,52,13.5923670066501,0,14.0231906565723,2704,0,0,41
1019000,1,46,13.8343323122049,0,14.0231906565723,2116,0,0,58
5e+05,1,23,13.1223633774043,0,14.0231906565723,529,0,0,99
1800000,1,54,14.4032972228664,0,14.0231906565723,2916,0,0,21
4116666.66666667,0,50,15.2305543323702,1,13.8202984369853,2500,1,50,13
8e+05,0,25,13.5923670066501,1,13.8202984369853,625,1,25,59
1816473.33333333,0,27,14.4124074502897,1,13.8202984369853,729,1,27,2
380000,1,55,12.8479265317026,0,14.0231906565723,3025,0,0,77
6500000,1,40,15.6873127348659,0,14.0231906565723,1600,0,0,3
1546500,0,42,14.2515048711073,1,13.8202984369853,1764,1,42,39
3125000,1,51,14.9549448411526,0,14.0231906565723,2601,0,0,21
820140,0,46,13.6172303363748,1,13.8202984369853,2116,1,46,55
1716666.66666667,1,48,14.3558949839718,0,14.0231906565723,2304,0,0,97
1.3e+07,0,51,16.3804599154258,1,13.8202984369853,2601,1,51,11
9e+05,0,28,13.7101500423064,1,13.8202984369853,784,1,28,18
1682333.41666667,1,32,14.3356923261887,0,14.0231906565723,1024,0,0,55
1e+06,0,43,13.8155105579643,1,13.8202984369853,1849,1,43,55
935123.666666667,0,50,13.7484340633394,1,13.8202984369853,2500,1,50,97
450000,0,29,13.0170028617465,1,13.8202984369853,841,1,29,53
911333.416666667,1,34,13.722664099039,0,14.0231906565723,1156,0,0,37
40000,1,29,10.5966347330961,0,14.0231906565723,841,0,0,19
1366667,1,22,14.1278854869088,0,14.0231906565723,484,0,0,41
5175000,0,62,15.4593498971157,1,13.8202984369853,3844,1,62,13
650000,0,46,13.3847276418718,1,13.8202984369853,2116,1,46,54
1030857,0,25,13.8459010530883,1,13.8202984369853,625,1,25,32
880857,1,26,13.6886505761932,0,14.0231906565723,676,0,0,85
1058140,1,53,13.872023207788,0,14.0231906565723,2809,0,0,97
1258333.33333333,0,58,14.0452986519972,1,13.8202984369853,3364,1,58,54
829193.416666667,1,42,13.6282087201329,0,14.0231906565723,1764,0,0,55
2925000,1,34,14.8888050386481,0,14.0231906565723,1156,0,0,58
3933333.33333333,0,25,15.1849978007678,1,13.8202984369853,625,1,25,58
3e+06,0,28,14.9141228466324,1,13.8202984369853,784,1,28,15
1500000,1,50,14.2209756660724,0,14.0231906565723,2500,0,0,18
1200000,0,52,13.9978321147582,1,13.8202984369853,2704,1,52,45
7816666.66666667,0,43,15.8717687641885,1,13.8202984369853,1849,1,43,8
4925000,1,41,15.4098348325883,0,14.0231906565723,1681,0,0,21
1900000,0,28,14.4573644441367,1,13.8202984369853,784,1,28,54
1e+06,0,43,13.8155105579643,1,13.8202984369853,1849,1,43,44
4500000,0,54,15.3195879547405,1,13.8202984369853,2916,1,54,6
3e+06,1,25,14.9141228466324,0,14.0231906565723,625,0,0,4
3e+06,0,45,14.9141228466324,1,13.8202984369853,2025,1,45,11
1008407,1,34,13.8238824159616,0,14.0231906565723,1156,0,0,77
869453,1,30,13.6756195572614,0,14.0231906565723,900,0,0,3
2600000,1,31,14.7710220029917,0,14.0231906565723,961,0,0,7
1600000,1,28,14.28551418721,0,14.0231906565723,784,0,0,57
837717,1,22,13.6384356135972,0,14.0231906565723,484,0,0,62
1300000,1,25,14.0778748224318,0,14.0231906565723,625,0,0,39
160000,0,24,11.982929094216,1,13.8202984369853,576,1,24,59
1e+05,0,40,11.5129254649702,1,13.8202984369853,1600,1,40,45
812717,1,53,13.6081382344504,0,14.0231906565723,2809,0,0,58
1353140,1,31,14.1179383755619,0,14.0231906565723,961,0,0,19
868333,0,54,13.6743305606243,1,13.8202984369853,2916,1,54,54
1112440,1,25,13.9220663589838,0,14.0231906565723,625,0,0,97
971667,0,29,13.7867684321517,1,13.8202984369853,841,1,29,33
9166473.33333333,0,23,16.0310631828372,1,13.8202984369853,529,1,23,32
976890,1,35,13.7921293351264,0,14.0231906565723,1225,0,0,39
949806.666666667,1,58,13.7640137340941,0,14.0231906565723,3364,0,0,97
350000,1,30,12.7656884334656,0,14.0231906565723,900,0,0,95
6694623.58333333,1,62,15.7168153119769,0,14.0231906565723,3844,0,0,19
2131000,0,54,14.5721019110808,1,13.8202984369853,2916,1,54,32
1360000,0,22,14.1229952577122,1,13.8202984369853,484,1,22,33
8e+05,0,60,13.5923670066501,1,13.8202984369853,3600,1,60,99
1546266.66666667,1,28,14.2513539813966,0,14.0231906565723,784,0,0,3
1e+06,0,33,13.8155105579643,1,13.8202984369853,1089,1,33,77
800217,1,32,13.5926382198684,0,14.0231906565723,1024,0,0,39
4e+05,0,26,12.8992198260901,1,13.8202984369853,676,1,26,57
882333.416666667,0,19,13.6903252869877,1,13.8202984369853,361,1,19,45
1224473.33333333,1,27,14.0180213775409,0,14.0231906565723,729,0,0,39
3e+06,0,41,14.9141228466324,1,13.8202984369853,1681,1,41,51
1625000,1,28,14.301018373746,0,14.0231906565723,784,0,0,33
754383.666666667,0,38,13.533656359307,1,13.8202984369853,1444,1,38,33
1503806.66666667,0,54,14.2235102291299,1,13.8202984369853,2916,1,54,39
1200000,0,40,13.9978321147582,1,13.8202984369853,1600,1,40,59
1444473.33333333,0,24,14.1832553378896,1,13.8202984369853,576,1,24,12
882333.416666667,0,48,13.6903252869877,1,13.8202984369853,2304,1,48,45
1e+06,1,42,13.8155105579643,0,14.0231906565723,1764,0,0,45
1200000,0,35,13.9978321147582,1,13.8202984369853,1225,1,35,44
1195473.33333333,1,46,13.9940527597625,0,14.0231906565723,2116,0,0,53
820857,0,21,13.6181041954319,1,13.8202984369853,441,1,21,39
4e+05,0,40,12.8992198260901,1,13.8202984369853,1600,1,40,55
1e+06,1,46,13.8155105579643,0,14.0231906565723,2116,0,0,53
1100000,0,20,13.9108207377686,1,13.8202984369853,400,1,20,45
6e+05,0,46,13.3046849341983,1,13.8202984369853,2116,1,46,54
1383140,1,46,14.1398668347354,0,14.0231906565723,2116,0,0,53
1712000,0,38,14.3531728356838,1,13.8202984369853,1444,1,38,32
1e+06,1,39,13.8155105579643,0,14.0231906565723,1521,0,0,3
1400000,1,46,14.1519827945855,0,14.0231906565723,2116,0,0,45
480000,0,40,13.0815413828841,1,13.8202984369853,1600,1,40,51
250000,1,42,12.4292161968444,0,14.0231906565723,1764,0,0,53
2583333,1,28,14.7645909836292,0,14.0231906565723,784,0,0,41
1200000,1,25,13.9978321147582,0,14.0231906565723,625,0,0,45
937500,0,22,13.7509720368267,1,13.8202984369853,484,1,22,53
7e+05,1,38,13.4588356140255,0,14.0231906565723,1444,0,0,98
1e+06,1,52,13.8155105579643,0,14.0231906565723,2704,0,0,41
787000,0,48,13.5759835273995,1,13.8202984369853,2304,1,48,54
964806.666666667,1,35,13.7796830148262,0,14.0231906565723,1225,0,0,97
8e+05,1,63,13.5923670066501,0,14.0231906565723,3969,0,0,45
9e+05,1,32,13.7101500423064,0,14.0231906565723,1024,0,0,85
4e+05,1,53,12.8992198260901,0,14.0231906565723,2809,0,0,85
912500,1,23,13.7239433644388,0,14.0231906565723,529,0,0,34
9e+05,1,27,13.7101500423064,0,14.0231906565723,729,0,0,59
3323333,1,32,15.016478752969,0,14.0231906565723,1024,0,0,11
1225473.33333333,1,35,14.0188377218876,0,14.0231906565723,1225,0,0,58
